id,Rings
91205,16.0
91206,11.0
91207,11.0
91208,9.0
91209,9.0
91210,6.0
91211,10.0
91212,9.0
91213,6.0
91214,12.0
91215,8.0
91216,5.0
91217,8.0
91218,9.0
91219,9.0
91220,9.0
91221,7.0
91222,15.0
91223,10.0
91224,9.0
91225,10.0
91226,11.0
91227,7.0
91228,9.0
91229,10.0
91230,9.0
91231,10.0
91232,7.0
91233,13.0
91234,7.0
91235,9.0
91236,9.0
91237,7.0
91238,8.0
91239,8.0
91240,8.0
91241,11.0
91242,10.0
91243,10.0
91244,10.0
91245,9.0
91246,7.0
91247,8.0
91248,11.0
91249,10.0
91250,6.0
91251,15.0
91252,11.0
91253,8.0
91254,7.0
91255,14.0
91256,9.0
91257,7.0
91258,8.0
91259,15.0
91260,8.0
91261,9.0
91262,9.0
91263,6.0
91264,9.0
91265,7.0
91266,10.0
91267,8.0
91268,7.0
91269,11.0
91270,16.0
91271,7.0
91272,9.0
91273,16.0
91274,10.0
91275,8.0
91276,13.0
91277,10.0
91278,10.0
91279,9.0
91280,9.0
91281,7.0
91282,10.0
91283,9.0
91284,8.0
91285,9.0
91286,8.0
91287,9.0
91288,9.0
91289,9.0
91290,7.0
91291,7.0
91292,17.0
91293,10.0
91294,9.0
91295,13.0
91296,9.0
91297,10.0
91298,17.0
91299,9.0
91300,8.0
91301,8.0
91302,9.0
91303,9.0
91304,9.0
91305,8.0
91306,6.0
91307,8.0
91308,10.0
91309,9.0
91310,11.0
91311,8.0
91312,10.0
91313,10.0
91314,6.0
91315,9.0
91316,7.0
91317,9.0
91318,8.0
91319,7.0
91320,8.0
91321,7.0
91322,5.0
91323,8.0
91324,8.0
91325,8.0
91326,9.0
91327,13.0
91328,9.0
91329,11.0
91330,9.0
91331,9.0
91332,14.0
91333,8.0
91334,10.0
91335,5.0
91336,15.0
91337,10.0
91338,10.0
91339,10.0
91340,7.0
91341,6.0
91342,10.0
91343,7.0
91344,6.0
91345,7.0
91346,7.0
91347,10.0
91348,8.0
91349,10.0
91350,4.0
91351,10.0
91352,9.0
91353,9.0
91354,9.0
91355,7.0
91356,11.0
91357,10.0
91358,16.0
91359,8.0
91360,6.0
91361,10.0
91362,8.0
91363,13.0
91364,8.0
91365,10.0
91366,9.0
91367,9.0
91368,7.0
91369,8.0
91370,10.0
91371,8.0
91372,6.0
91373,9.0
91374,6.0
91375,9.0
91376,8.0
91377,9.0
91378,11.0
91379,7.0
91380,9.0
91381,10.0
91382,4.0
91383,7.0
91384,8.0
91385,11.0
91386,8.0
91387,11.0
91388,11.0
91389,5.0
91390,8.0
91391,8.0
91392,11.0
91393,8.0
91394,10.0
91395,9.0
91396,11.0
91397,10.0
91398,11.0
91399,8.0
91400,5.0
91401,9.0
91402,10.0
91403,4.0
91404,8.0
91405,13.0
91406,13.0
91407,7.0
91408,8.0
91409,12.0
91410,9.0
91411,11.0
91412,13.0
91413,9.0
91414,8.0
91415,9.0
91416,9.0
91417,8.0
91418,10.0
91419,11.0
91420,11.0
91421,9.0
91422,9.0
91423,13.0
91424,7.0
91425,10.0
91426,8.0
91427,8.0
91428,9.0
91429,8.0
91430,13.0
91431,7.0
91432,17.0
91433,7.0
91434,11.0
91435,11.0
91436,10.0
91437,10.0
91438,7.0
91439,13.0
91440,20.0
91441,8.0
91442,9.0
91443,16.0
91444,11.0
91445,9.0
91446,6.0
91447,13.0
91448,7.0
91449,11.0
91450,16.0
91451,13.0
91452,11.0
91453,8.0
91454,9.0
91455,16.0
91456,9.0
91457,6.0
91458,9.0
91459,10.0
91460,10.0
91461,9.0
91462,8.0
91463,11.0
91464,9.0
91465,9.0
91466,10.0
91467,21.0
91468,10.0
91469,12.0
91470,7.0
91471,10.0
91472,4.0
91473,9.0
91474,10.0
91475,9.0
91476,10.0
91477,6.0
91478,8.0
91479,4.0
91480,11.0
91481,13.0
91482,9.0
91483,8.0
91484,6.0
91485,9.0
91486,9.0
91487,9.0
91488,11.0
91489,11.0
91490,10.0
91491,7.0
91492,9.0
91493,7.0
91494,9.0
91495,8.0
91496,11.0
91497,8.0
91498,7.0
91499,9.0
91500,9.0
91501,10.0
91502,10.0
91503,9.0
91504,8.0
91505,8.0
91506,10.0
91507,8.0
91508,9.0
91509,11.0
91510,10.0
91511,11.0
91512,9.0
91513,8.0
91514,8.0
91515,9.0
91516,9.0
91517,4.0
91518,10.0
91519,7.0
91520,7.0
91521,10.0
91522,8.0
91523,10.0
91524,7.0
91525,10.0
91526,8.0
91527,8.0
91528,10.0
91529,11.0
91530,7.0
91531,9.0
91532,11.0
91533,15.0
91534,8.0
91535,8.0
91536,9.0
91537,10.0
91538,8.0
91539,9.0
91540,11.0
91541,8.0
91542,9.0
91543,17.0
91544,9.0
91545,7.0
91546,10.0
91547,12.0
91548,10.0
91549,7.0
91550,8.0
91551,8.0
91552,8.0
91553,10.0
91554,7.0
91555,8.0
91556,6.0
91557,9.0
91558,13.0
91559,9.0
91560,9.0
91561,10.0
91562,9.0
91563,8.0
91564,11.0
91565,13.0
91566,7.0
91567,9.0
91568,9.0
91569,4.0
91570,9.0
91571,9.0
91572,9.0
91573,8.0
91574,10.0
91575,9.0
91576,8.0
91577,10.0
91578,9.0
91579,10.0
91580,10.0
91581,10.0
91582,11.0
91583,9.0
91584,9.0
91585,10.0
91586,12.0
91587,6.0
91588,11.0
91589,5.0
91590,11.0
91591,5.0
91592,8.0
91593,5.0
91594,8.0
91595,8.0
91596,7.0
91597,9.0
91598,10.0
91599,11.0
91600,9.0
91601,7.0
91602,11.0
91603,8.0
91604,10.0
91605,8.0
91606,9.0
91607,8.0
91608,7.0
91609,13.0
91610,9.0
91611,9.0
91612,10.0
91613,9.0
91614,13.0
91615,9.0
91616,8.0
91617,6.0
91618,10.0
91619,8.0
91620,6.0
91621,10.0
91622,8.0
91623,17.0
91624,9.0
91625,6.0
91626,9.0
91627,10.0
91628,10.0
91629,9.0
91630,9.0
91631,8.0
91632,10.0
91633,12.0
91634,8.0
91635,9.0
91636,7.0
91637,11.0
91638,11.0
91639,10.0
91640,9.0
91641,6.0
91642,11.0
91643,8.0
91644,11.0
91645,5.0
91646,5.0
91647,10.0
91648,8.0
91649,9.0
91650,8.0
91651,8.0
91652,9.0
91653,7.0
91654,6.0
91655,14.0
91656,5.0
91657,9.0
91658,7.0
91659,9.0
91660,9.0
91661,9.0
91662,7.0
91663,4.0
91664,10.0
91665,8.0
91666,20.0
91667,6.0
91668,20.0
91669,9.0
91670,7.0
91671,7.0
91672,7.0
91673,9.0
91674,10.0
91675,10.0
91676,9.0
91677,15.0
91678,6.0
91679,9.0
91680,13.0
91681,10.0
91682,8.0
91683,5.0
91684,9.0
91685,7.0
91686,8.0
91687,11.0
91688,16.0
91689,9.0
91690,8.0
91691,5.0
91692,10.0
91693,9.0
91694,10.0
91695,8.0
91696,7.0
91697,9.0
91698,4.0
91699,11.0
91700,8.0
91701,11.0
91702,11.0
91703,11.0
91704,7.0
91705,7.0
91706,9.0
91707,10.0
91708,11.0
91709,10.0
91710,9.0
91711,13.0
91712,8.0
91713,13.0
91714,11.0
91715,11.0
91716,12.0
91717,11.0
91718,9.0
91719,10.0
91720,8.0
91721,10.0
91722,9.0
91723,16.0
91724,8.0
91725,10.0
91726,8.0
91727,4.0
91728,9.0
91729,14.0
91730,9.0
91731,16.0
91732,7.0
91733,10.0
91734,13.0
91735,8.0
91736,6.0
91737,8.0
91738,9.0
91739,9.0
91740,11.0
91741,9.0
91742,9.0
91743,9.0
91744,9.0
91745,8.0
91746,10.0
91747,7.0
91748,9.0
91749,13.0
91750,9.0
91751,6.0
91752,6.0
91753,7.0
91754,10.0
91755,8.0
91756,9.0
91757,11.0
91758,9.0
91759,9.0
91760,13.0
91761,8.0
91762,9.0
91763,5.0
91764,8.0
91765,9.0
91766,8.0
91767,8.0
91768,10.0
91769,10.0
91770,7.0
91771,15.0
91772,9.0
91773,9.0
91774,12.0
91775,6.0
91776,11.0
91777,5.0
91778,13.0
91779,10.0
91780,7.0
91781,9.0
91782,11.0
91783,9.0
91784,8.0
91785,10.0
91786,9.0
91787,13.0
91788,10.0
91789,11.0
91790,10.0
91791,6.0
91792,6.0
91793,10.0
91794,10.0
91795,15.0
91796,7.0
91797,14.0
91798,8.0
91799,10.0
91800,10.0
91801,9.0
91802,11.0
91803,6.0
91804,7.0
91805,10.0
91806,8.0
91807,5.0
91808,9.0
91809,10.0
91810,10.0
91811,10.0
91812,7.0
91813,7.0
91814,9.0
91815,9.0
91816,8.0
91817,7.0
91818,7.0
91819,6.0
91820,9.0
91821,6.0
91822,10.0
91823,11.0
91824,7.0
91825,9.0
91826,7.0
91827,9.0
91828,8.0
91829,12.0
91830,7.0
91831,9.0
91832,7.0
91833,9.0
91834,13.0
91835,5.0
91836,7.0
91837,8.0
91838,9.0
91839,9.0
91840,7.0
91841,9.0
91842,7.0
91843,10.0
91844,5.0
91845,13.0
91846,9.0
91847,7.0
91848,9.0
91849,14.0
91850,9.0
91851,10.0
91852,10.0
91853,10.0
91854,7.0
91855,9.0
91856,8.0
91857,8.0
91858,9.0
91859,8.0
91860,8.0
91861,7.0
91862,9.0
91863,7.0
91864,4.0
91865,11.0
91866,6.0
91867,9.0
91868,9.0
91869,8.0
91870,10.0
91871,10.0
91872,5.0
91873,11.0
91874,9.0
91875,6.0
91876,8.0
91877,8.0
91878,9.0
91879,6.0
91880,10.0
91881,9.0
91882,12.0
91883,15.0
91884,9.0
91885,5.0
91886,6.0
91887,7.0
91888,8.0
91889,11.0
91890,11.0
91891,11.0
91892,5.0
91893,8.0
91894,7.0
91895,11.0
91896,9.0
91897,10.0
91898,8.0
91899,13.0
91900,7.0
91901,9.0
91902,8.0
91903,7.0
91904,8.0
91905,11.0
91906,16.0
91907,10.0
91908,11.0
91909,7.0
91910,13.0
91911,10.0
91912,8.0
91913,8.0
91914,7.0
91915,8.0
91916,9.0
91917,11.0
91918,7.0
91919,8.0
91920,7.0
91921,10.0
91922,13.0
91923,5.0
91924,11.0
91925,13.0
91926,12.0
91927,9.0
91928,7.0
91929,9.0
91930,9.0
91931,12.0
91932,10.0
91933,6.0
91934,8.0
91935,9.0
91936,10.0
91937,9.0
91938,9.0
91939,8.0
91940,14.0
91941,10.0
91942,9.0
91943,13.0
91944,8.0
91945,9.0
91946,9.0
91947,10.0
91948,9.0
91949,10.0
91950,11.0
91951,6.0
91952,8.0
91953,9.0
91954,10.0
91955,5.0
91956,8.0
91957,14.0
91958,9.0
91959,7.0
91960,9.0
91961,8.0
91962,8.0
91963,9.0
91964,11.0
91965,15.0
91966,10.0
91967,7.0
91968,13.0
91969,7.0
91970,8.0
91971,11.0
91972,9.0
91973,10.0
91974,8.0
91975,8.0
91976,10.0
91977,9.0
91978,8.0
91979,8.0
91980,7.0
91981,8.0
91982,9.0
91983,7.0
91984,6.0
91985,6.0
91986,9.0
91987,8.0
91988,7.0
91989,8.0
91990,9.0
91991,8.0
91992,11.0
91993,12.0
91994,4.0
91995,9.0
91996,11.0
91997,10.0
91998,12.0
91999,9.0
92000,8.0
92001,10.0
92002,10.0
92003,9.0
92004,9.0
92005,5.0
92006,9.0
92007,10.0
92008,10.0
92009,8.0
92010,7.0
92011,7.0
92012,11.0
92013,8.0
92014,9.0
92015,6.0
92016,10.0
92017,8.0
92018,13.0
92019,10.0
92020,9.0
92021,7.0
92022,9.0
92023,10.0
92024,11.0
92025,10.0
92026,8.0
92027,5.0
92028,6.0
92029,14.0
92030,10.0
92031,8.0
92032,7.0
92033,9.0
92034,7.0
92035,10.0
92036,9.0
92037,7.0
92038,7.0
92039,8.0
92040,8.0
92041,8.0
92042,10.0
92043,14.0
92044,8.0
92045,4.0
92046,16.0
92047,10.0
92048,9.0
92049,8.0
92050,10.0
92051,8.0
92052,11.0
92053,11.0
92054,7.0
92055,9.0
92056,11.0
92057,9.0
92058,12.0
92059,8.0
92060,8.0
92061,8.0
92062,8.0
92063,6.0
92064,13.0
92065,14.0
92066,10.0
92067,5.0
92068,13.0
92069,8.0
92070,11.0
92071,12.0
92072,8.0
92073,7.0
92074,11.0
92075,9.0
92076,11.0
92077,8.0
92078,10.0
92079,8.0
92080,8.0
92081,8.0
92082,9.0
92083,10.0
92084,10.0
92085,8.0
92086,9.0
92087,5.0
92088,7.0
92089,8.0
92090,16.0
92091,6.0
92092,7.0
92093,7.0
92094,6.0
92095,9.0
92096,10.0
92097,10.0
92098,8.0
92099,9.0
92100,11.0
92101,9.0
92102,10.0
92103,5.0
92104,11.0
92105,8.0
92106,10.0
92107,5.0
92108,10.0
92109,13.0
92110,8.0
92111,13.0
92112,6.0
92113,7.0
92114,10.0
92115,9.0
92116,10.0
92117,9.0
92118,13.0
92119,6.0
92120,6.0
92121,8.0
92122,9.0
92123,11.0
92124,11.0
92125,10.0
92126,9.0
92127,7.0
92128,5.0
92129,7.0
92130,7.0
92131,7.0
92132,9.0
92133,8.0
92134,11.0
92135,6.0
92136,8.0
92137,7.0
92138,5.0
92139,11.0
92140,6.0
92141,6.0
92142,10.0
92143,6.0
92144,8.0
92145,9.0
92146,9.0
92147,6.0
92148,10.0
92149,13.0
92150,9.0
92151,8.0
92152,11.0
92153,8.0
92154,13.0
92155,16.0
92156,8.0
92157,8.0
92158,9.0
92159,10.0
92160,7.0
92161,14.0
92162,6.0
92163,9.0
92164,9.0
92165,11.0
92166,11.0
92167,15.0
92168,8.0
92169,13.0
92170,8.0
92171,14.0
92172,8.0
92173,10.0
92174,10.0
92175,7.0
92176,7.0
92177,8.0
92178,11.0
92179,8.0
92180,7.0
92181,9.0
92182,8.0
92183,7.0
92184,10.0
92185,16.0
92186,11.0
92187,10.0
92188,7.0
92189,5.0
92190,8.0
92191,7.0
92192,10.0
92193,6.0
92194,9.0
92195,6.0
92196,9.0
92197,7.0
92198,9.0
92199,9.0
92200,13.0
92201,13.0
92202,8.0
92203,9.0
92204,10.0
92205,8.0
92206,13.0
92207,9.0
92208,5.0
92209,8.0
92210,8.0
92211,8.0
92212,9.0
92213,13.0
92214,9.0
92215,9.0
92216,10.0
92217,6.0
92218,6.0
92219,8.0
92220,9.0
92221,10.0
92222,9.0
92223,7.0
92224,10.0
92225,8.0
92226,9.0
92227,10.0
92228,10.0
92229,7.0
92230,10.0
92231,9.0
92232,16.0
92233,11.0
92234,5.0
92235,10.0
92236,12.0
92237,9.0
92238,8.0
92239,7.0
92240,9.0
92241,9.0
92242,10.0
92243,8.0
92244,11.0
92245,9.0
92246,9.0
92247,15.0
92248,9.0
92249,7.0
92250,10.0
92251,10.0
92252,8.0
92253,7.0
92254,5.0
92255,8.0
92256,8.0
92257,10.0
92258,11.0
92259,9.0
92260,10.0
92261,9.0
92262,10.0
92263,11.0
92264,8.0
92265,8.0
92266,9.0
92267,6.0
92268,10.0
92269,10.0
92270,8.0
92271,6.0
92272,12.0
92273,10.0
92274,13.0
92275,16.0
92276,9.0
92277,9.0
92278,10.0
92279,8.0
92280,4.0
92281,11.0
92282,9.0
92283,8.0
92284,8.0
92285,8.0
92286,11.0
92287,9.0
92288,4.0
92289,7.0
92290,5.0
92291,6.0
92292,8.0
92293,8.0
92294,12.0
92295,10.0
92296,9.0
92297,6.0
92298,11.0
92299,11.0
92300,9.0
92301,8.0
92302,5.0
92303,8.0
92304,11.0
92305,8.0
92306,17.0
92307,9.0
92308,11.0
92309,11.0
92310,9.0
92311,4.0
92312,10.0
92313,8.0
92314,10.0
92315,9.0
92316,6.0
92317,7.0
92318,7.0
92319,4.0
92320,4.0
92321,8.0
92322,8.0
92323,7.0
92324,11.0
92325,9.0
92326,7.0
92327,10.0
92328,7.0
92329,9.0
92330,9.0
92331,9.0
92332,10.0
92333,10.0
92334,12.0
92335,8.0
92336,7.0
92337,4.0
92338,13.0
92339,8.0
92340,8.0
92341,6.0
92342,17.0
92343,7.0
92344,6.0
92345,8.0
92346,8.0
92347,11.0
92348,13.0
92349,8.0
92350,7.0
92351,10.0
92352,11.0
92353,8.0
92354,8.0
92355,14.0
92356,5.0
92357,9.0
92358,8.0
92359,9.0
92360,10.0
92361,10.0
92362,10.0
92363,10.0
92364,7.0
92365,9.0
92366,9.0
92367,8.0
92368,9.0
92369,7.0
92370,9.0
92371,9.0
92372,9.0
92373,10.0
92374,4.0
92375,7.0
92376,10.0
92377,15.0
92378,9.0
92379,13.0
92380,8.0
92381,5.0
92382,11.0
92383,13.0
92384,13.0
92385,7.0
92386,9.0
92387,5.0
92388,6.0
92389,7.0
92390,7.0
92391,8.0
92392,10.0
92393,5.0
92394,5.0
92395,16.0
92396,6.0
92397,13.0
92398,9.0
92399,6.0
92400,13.0
92401,7.0
92402,5.0
92403,8.0
92404,8.0
92405,14.0
92406,13.0
92407,5.0
92408,8.0
92409,10.0
92410,9.0
92411,8.0
92412,11.0
92413,9.0
92414,11.0
92415,9.0
92416,10.0
92417,9.0
92418,10.0
92419,13.0
92420,10.0
92421,9.0
92422,7.0
92423,11.0
92424,9.0
92425,6.0
92426,8.0
92427,9.0
92428,10.0
92429,12.0
92430,9.0
92431,13.0
92432,11.0
92433,8.0
92434,8.0
92435,8.0
92436,10.0
92437,4.0
92438,16.0
92439,9.0
92440,5.0
92441,9.0
92442,9.0
92443,9.0
92444,9.0
92445,7.0
92446,8.0
92447,7.0
92448,9.0
92449,8.0
92450,16.0
92451,11.0
92452,11.0
92453,8.0
92454,10.0
92455,10.0
92456,10.0
92457,9.0
92458,9.0
92459,7.0
92460,9.0
92461,8.0
92462,13.0
92463,11.0
92464,11.0
92465,9.0
92466,12.0
92467,11.0
92468,9.0
92469,9.0
92470,9.0
92471,9.0
92472,9.0
92473,9.0
92474,10.0
92475,8.0
92476,8.0
92477,8.0
92478,13.0
92479,7.0
92480,10.0
92481,8.0
92482,16.0
92483,8.0
92484,9.0
92485,9.0
92486,15.0
92487,10.0
92488,7.0
92489,8.0
92490,9.0
92491,10.0
92492,9.0
92493,6.0
92494,17.0
92495,8.0
92496,5.0
92497,9.0
92498,5.0
92499,6.0
92500,9.0
92501,6.0
92502,10.0
92503,10.0
92504,9.0
92505,9.0
92506,12.0
92507,9.0
92508,10.0
92509,8.0
92510,9.0
92511,21.0
92512,12.0
92513,8.0
92514,9.0
92515,20.0
92516,5.0
92517,7.0
92518,9.0
92519,9.0
92520,8.0
92521,9.0
92522,11.0
92523,7.0
92524,11.0
92525,8.0
92526,8.0
92527,9.0
92528,8.0
92529,11.0
92530,10.0
92531,7.0
92532,8.0
92533,7.0
92534,12.0
92535,10.0
92536,8.0
92537,9.0
92538,6.0
92539,9.0
92540,9.0
92541,9.0
92542,9.0
92543,13.0
92544,9.0
92545,12.0
92546,14.0
92547,10.0
92548,4.0
92549,10.0
92550,10.0
92551,9.0
92552,9.0
92553,7.0
92554,8.0
92555,9.0
92556,9.0
92557,11.0
92558,11.0
92559,12.0
92560,13.0
92561,9.0
92562,9.0
92563,10.0
92564,10.0
92565,7.0
92566,17.0
92567,8.0
92568,9.0
92569,7.0
92570,6.0
92571,16.0
92572,9.0
92573,9.0
92574,9.0
92575,5.0
92576,9.0
92577,11.0
92578,8.0
92579,6.0
92580,7.0
92581,13.0
92582,10.0
92583,8.0
92584,6.0
92585,9.0
92586,6.0
92587,11.0
92588,10.0
92589,14.0
92590,9.0
92591,14.0
92592,9.0
92593,9.0
92594,14.0
92595,9.0
92596,9.0
92597,10.0
92598,8.0
92599,9.0
92600,6.0
92601,12.0
92602,5.0
92603,8.0
92604,8.0
92605,4.0
92606,12.0
92607,6.0
92608,11.0
92609,9.0
92610,13.0
92611,9.0
92612,7.0
